WKT,ID,Use_Cat,Cons_Frame
POINT (453879.30218748865 8451654.310086412),14034,Outbuilding,Masonry
POINT (453915.2945688196 8451708.737909192),8977,Outbuilding,Masonry
POINT (453909.8185066649 8451731.419809304),17019,Residential,Masonry
POINT (453902.2821144554 8451731.294750124),6172,Outbuilding,Masonry
POINT (453862.3489031865 8451803.177256832),7415,Residential,Masonry
POINT (453885.07041193737 8451707.84492849),1967,Outbuilding,Masonry
POINT (453870.44786788133 8451779.586410834),10185,Outbuilding,Masonry
POINT (453878.35481662105 8451778.864453152),7599,Outbuilding,Masonry
POINT (453861.28917399247 8451814.038820494),4305,Outbuilding,Masonry
POINT (453894.09213478793 8451834.552761672),12523,Outbuilding,Masonry
POINT (453875.5588533529 8451837.320368942),6232,Outbuilding,Masonry
POINT (453876.3784606821 8451831.43814522),4278,Outbuilding,Masonry
POINT (453892.1403937013 8451860.411232766),14001,Fale,Masonry
POINT (453903.96432786953 8451856.796148242),1063,Fale,Masonry
POINT (454105.38342949055 8451446.435124904),2719,Outbuilding,Timber
POINT (453861.0964853716 8452144.133987416),14765,,
POINT (453792.2579469484 8452184.936545419),4477,,
POINT (453846.78297235165 8452130.52640468),5261,,
POINT (453763.2383420834 8451966.577346195),13179,,
POINT (453742.474373307 8451964.708077071),796,,
POINT (453906.2621068748 8452054.271038145),13927,Religious,Masonry
POINT (453907.97647792235 8452144.107923176),9001,Outbuilding,Masonry
POINT (453956.3725035018 8452094.863151219),11748,Residential,Masonry
POINT (453902.8349676273 8452170.527508188),3361,Residential,Masonry
POINT (453867.6736915911 8452059.32501403),12470,Residential,Masonry
POINT (453961.8184610946 8451946.51096802),11332,Residential,Masonry
POINT (453952.50359086436 8452015.343153963),4544,Fale,Timber
POINT (453946.065287809 8451953.984732669),3271,Fale,Timber
POINT (453984.1439510366 8451901.723298214),11987,Residential,Masonry
POINT (454036.27576195565 8451910.082942119),1893,Residential,Masonry
POINT (454052.4066483008 8451908.984326411),1106,Fale,Timber
POINT (454071.8260962102 8451892.889605783),6462,Residential,Masonry
POINT (453992.5329084999 8452036.115751032),15415,Residential,Masonry
POINT (453885.61380996084 8451964.682601895),15765,Residential,Masonry
POINT (413646.50252687087 8451527.318711335),1118,Outbuilding,Masonry
POINT (413630.007776547 8451584.395406816),1120,Outbuilding,Masonry
POINT (413598.46031200286 8451563.52732233),1121,Outbuilding,Masonry
POINT (413617.372819764 8451579.085683992),1123,Outbuilding,Masonry
POINT (413558.67379156256 8451602.792382939),1124,Residential,Masonry
POINT (413555.9803716116 8451591.420418695),1125,Outbuilding,Masonry
POINT (413285.1325078019 8451385.635704972),1138,Outbuilding,Masonry
POINT (413360.39379240444 8451034.354347866),1139,Residential,Masonry
POINT (413317.24876815826 8451046.047855332),1140,Residential,Masonry
POINT (413261.4026890843 8451087.014222607),1141,Outbuilding,Masonry
POINT (413248.301616248 8451074.245688105),1142,Fale,Timber
POINT (413242.40104893385 8451087.00090749),1143,Outbuilding,Masonry
POINT (413153.1909690282 8451068.521765439),1144,Outbuilding,Masonry
POINT (413303.70386422577 8451450.431552015),1145,Outbuilding,Masonry
POINT (413647.53166300367 8451626.884719424),1194,Outbuilding,Masonry
POINT (413661.54865007155 8451624.405894713),1195,Outbuilding,Masonry
POINT (413663.30950473534 8451616.916739462),1196,Outbuilding,Masonry
POINT (413864.0396455439 8451618.723156134),1202,Fale,Masonry
POINT (412499.74901451444 8451692.195971224),1682,Outbuilding,Masonry
POINT (412670.88463960483 8451755.119376514),1684,Outbuilding,Masonry
POINT (412439.6873972237 8451316.890355945),1720,Fale,Masonry
POINT (414193.9638832483 8451286.812623203),987,Tourist Fale,Masonry
POINT (414196.7509037697 8451292.269440854),988,Tourist Fale,Masonry
POINT (414199.3588205448 8451297.785812445),989,Tourist Fale,Masonry
POINT (414202.29649594077 8451302.871387541),990,Tourist Fale,Masonry
POINT (414204.47116503323 8451308.35151883),991,Tourist Fale,Masonry
POINT (414555.17274625547 8451463.8187485),1001,Residential,Masonry
POINT (414549.07814257673 8451506.575687982),1002,Outbuilding,Masonry
POINT (414568.6842555768 8451550.29286609),1003,Outbuilding,Masonry
POINT (414511.28986594593 8451545.719269155),1004,Residential,Masonry
POINT (414509.87676564226 8451535.436013103),1005,Residential,Masonry
POINT (414506.7550280277 8451568.76185372),1006,Outbuilding,Masonry
POINT (414492.04024377203 8451561.304032218),1007,Outbuilding,Masonry
POINT (414462.3275833226 8451545.22440577),1008,Residential,Masonry
POINT (414444.07831711596 8451534.213866927),1009,Outbuilding,Masonry
POINT (414456.9827424011 8451529.962879537),1010,Fale,Masonry
POINT (414443.13399427594 8451468.191137215),1011,Outbuilding,Masonry
POINT (414361.2647455016 8451542.287778774),1020,Residential,Masonry
POINT (414678.0701544268 8451564.192872932),1039,Outbuilding,Masonry
POINT (414900.46051083057 8451632.08237161),1042,Residential,Masonry
POINT (414892.97131567914 8451617.043000098),1043,Residential,Masonry
POINT (414915.04948782007 8451610.069525922),1044,Outbuilding,Masonry
POINT (414868.9290925238 8451630.372656092),1045,Outbuilding,Masonry
POINT (414792.9513785328 8451627.084727388),1046,Outbuilding,Masonry
POINT (414827.4052489458 8451680.28173391),1047,Residential,Reinforced Concrete
POINT (414847.74287433893 8451703.516124472),1048,Outbuilding,Masonry
POINT (414694.81653851 8451637.19495357),1049,Residential,Masonry
POINT (414636.88653202413 8451629.224818261),1050,Residential,Masonry
POINT (414613.63546542416 8451626.348737251),1051,Residential,Masonry
POINT (414625.6407177208 8451649.369842615),1052,Outbuilding,Masonry
POINT (414578.6582461713 8451644.185180705),1053,Outbuilding,Masonry
POINT (414542.87188782834 8451650.073093357),1054,Outbuilding,Masonry
POINT (414523.8069083016 8451634.272024542),1055,Residential,Masonry
POINT (414462.9909231539 8451637.488023836),1056,Residential,Masonry
POINT (414461.7221360426 8451628.158676462),1057,Residential,Masonry
POINT (414455.05442691623 8451637.14300656),1058,Outbuilding,Masonry
POINT (414448.8547063635 8451638.979596978),1059,Outbuilding,Masonry
POINT (414454.0409322649 8451606.170534164),1060,Outbuilding,Masonry
POINT (414288.6623083181 8451639.561688745),1061,Residential,Masonry
POINT (414330.5481847333 8451604.08572199),1064,Residential,Masonry
POINT (414332.6384618366 8451616.681927342),1065,Outbuilding,Masonry
POINT (414358.3079742962 8451600.024155635),1066,Outbuilding,Masonry
POINT (414353.9538454816 8451587.55094459),1067,Outbuilding,Masonry
POINT (414508.7223521211 8451704.053398179),1068,Outbuilding,Masonry
POINT (414498.2166424933 8451712.715453917),1069,Outbuilding,Masonry
POINT (414595.7694413617 8451759.55933035),1070,Residential,Masonry
POINT (414577.7541020341 8451757.277131682),1071,Outbuilding,Masonry
POINT (414578.082711821 8451742.035777185),1072,Residential,Masonry
POINT (414645.8826526212 8451710.37774652),1073,Outbuilding,Masonry
POINT (414634.65921972675 8451820.160769315),1074,Outbuilding,Masonry
POINT (414611.8074770651 8451798.069567323),1075,Outbuilding,Masonry
POINT (414611.335587313 8451810.291000888),1076,Outbuilding,Masonry
POINT (414616.7514776126 8451845.339244276),1077,Fale,Timber
POINT (414661.3832399208 8451827.204755615),1078,Outbuilding,Masonry
POINT (414647.1668372537 8451836.105118556),1079,Outbuilding,Masonry
POINT (414657.8089793249 8451847.926776106),1080,Residential,Masonry
POINT (413712.23983435263 8461415.258668205),11638,,
POINT (413826.47621682216 8460736.721453067),3914,,
POINT (414085.0091442132 8461277.58995881),19931,,
POINT (415464.6456025769 8461705.85222228),13020,,
POINT (415511.10044869967 8461614.130528124),7633,,
POINT (414193.97150335804 8461415.858301902),8538,,
POINT (413891.16432172805 8460621.867946895),18360,,
POINT (415119.81616792054 8460981.995513642),13619,,
POINT (414017.5827569994 8460831.291613288),5672,,
POINT (415477.8331862732 8460993.86211649),16865,,
POINT (414773.146702071 8461466.880306214),18053,,
POINT (413806.4716629992 8461383.159385944),873,,
POINT (413856.60347865365 8461390.092396619),2170,,
POINT (415828.79273015086 8462583.928805517),14725,,
POINT (415800.6123878309 8462590.378947033),2905,,
POINT (415727.2685024833 8462076.10238979),5622,,
POINT (415777.9063155796 8462134.556283537),18747,,
POINT (415359.97879236523 8462036.569612468),2909,,
POINT (415634.34693496476 8462333.821492534),16345,,
POINT (415714.0649935336 8462640.883573651),4768,,
POINT (415570.7495868072 8462286.925187552),9611,,
POINT (415675.0155527569 8462130.500880565),10599,,
POINT (415789.3580455237 8462602.84679507),10721,,
POINT (415669.6273208379 8462354.017303474),12856,,
POINT (415740.91929689277 8462625.728760937),4224,,
POINT (415624.6495939154 8461880.524719339),3399,,
POINT (415424.1485698393 8462323.680836184),5971,,
POINT (415709.87645944057 8462134.660398964),8995,,
POINT (415545.05164847017 8461929.2000029),18032,,
POINT (415778.68711591995 8462497.558976717),16730,,
POINT (415727.77371024585 8462087.473791324),4282,,
POINT (415705.7508791542 8462079.96644675),16078,,
POINT (415746.3525271584 8462131.781931855),11971,,
POINT (415775.4730240106 8462115.582558736),14176,,
POINT (415770.0960321305 8462077.912438419),18190,,
POINT (415745.21558806626 8462116.03365778),13355,,
POINT (415708.7753678012 8462102.027991246),121,,
POINT (414688.9431718163 8451889.994644515),1081,Outbuilding,Masonry
POINT (414700.24543811067 8451804.575051887),1082,Residential,Masonry
POINT (414697.31586315256 8451791.6236361),1083,Outbuilding,Masonry
POINT (414749.97459704237 8451788.950395782),1084,Outbuilding,Masonry
POINT (414764.6165089632 8451822.924462555),1085,Residential,Masonry
POINT (414779.86503689986 8451806.601331849),1086,Outbuilding,Masonry
POINT (414663.5060630443 8451871.116193747),1087,Outbuilding,Masonry
POINT (414754.6430597145 8451898.504252076),1088,Fale,Masonry
POINT (414802.68019836646 8451903.639345217),1089,Residential,Masonry
POINT (414789.11395406595 8451883.644284837),1090,Outbuilding,Masonry
POINT (414819.86173728656 8451918.656113662),1091,Outbuilding,Masonry
POINT (414803.3848356135 8451947.730962211),1092,Residential,Masonry
POINT (414864.97866987356 8451901.316550272),1093,Outbuilding,Masonry
POINT (414830.7864781905 8451887.10368666),1094,Outbuilding,Masonry
POINT (414825.18692846934 8451966.551586071),1095,Outbuilding,Masonry
POINT (414848.2080115618 8451946.302868646),1096,Outbuilding,Masonry
POINT (414794.6871514939 8451975.20446873),1097,Fale,Masonry
POINT (414785.5025914471 8451979.849304035),1098,Fale,Masonry
POINT (414718.4390205104 8451990.942733759),1099,Outbuilding,Masonry
POINT (414753.52403809415 8452030.862634357),1100,Residential,Masonry
POINT (414759.755522207 8452039.237604985),1101,Outbuilding,Masonry
POINT (414827.78041918087 8452037.25460041),1102,Outbuilding,Masonry
POINT (414653.45209856017 8452060.074621305),1103,Residential,Masonry
POINT (414631.87855374336 8452051.285426397),1104,Outbuilding,Masonry
POINT (414709.475673755 8452063.750902979),1105,Outbuilding,Masonry
POINT (415277.7294324954 8452638.668652564),9080,,
POINT (415026.7367111296 8452986.923083447),15381,,
POINT (415051.1310935534 8452947.418384047),11228,,
POINT (415054.3580030987 8452883.078841759),18203,,
POINT (415410.4255926906 8453121.733654749),14429,,
POINT (415242.97605080355 8453123.880568387),5611,,
POINT (415265.9656567423 8452641.593298683),3227,,
POINT (415040.57657483703 8452996.962238345),3715,,
POINT (415273.92344448896 8452661.777492076),8512,,
POINT (414826.565850833 8451203.376702933),926,Commercial,Masonry
POINT (414816.45222201536 8451211.184049552),927,Commercial,Masonry
POINT (414804.49824167177 8451216.792483808),928,Commercial,Masonry
POINT (414828.9171978262 8451223.384169208),930,Commercial,Masonry
POINT (414469.5636582166 8451408.118152956),1000,Residential,Masonry
POINT (414308.36053421797 8451459.02566782),1013,Residential,Masonry
POINT (414330.69999134756 8451466.058287524),1014,Residential,Masonry
POINT (414339.1591458277 8451450.604728058),1015,Outbuilding,Masonry
POINT (414352.2977505697 8451483.520891424),1016,Residential,Masonry
POINT (414290.86810959084 8451533.19108832),1018,Residential,Masonry
POINT (414302.63300276594 8451528.466406912),1019,Residential,Masonry
POINT (414279.6352347227 8451611.49034033),1062,Residential,Masonry
POINT (414269.8723181641 8451591.9805856),1063,Residential,Masonry
POINT (414799.837358777 8451082.38285623),923,Hotel,Masonry
POINT (414806.5558762612 8451167.002102232),924,Hotel - not verified,Masonry
POINT (414734.2690687836 8451178.288964478),933,Tourist Fale,Timber
POINT (414728.4578551714 8451178.92039886),934,Tourist Fale,Timber
POINT (414722.73274770664 8451178.378293093),935,Tourist Fale,Timber
POINT (414624.019077141 8451216.56028155),936,Commercial,Masonry
POINT (414617.0206239148 8451176.313530233),937,Tourist Fale,Timber
POINT (414650.61738967296 8451195.67569834),938,Commercial,Masonry
POINT (414625.13914525014 8451175.76498754),939,Tourist Fale,Timber
POINT (414630.40655516775 8451175.30495946),940,Tourist Fale,Timber
POINT (414635.6151091553 8451175.798895583),941,Tourist Fale,Timber
POINT (414679.8740292416 8451175.611583712),942,Tourist Fale,Timber
POINT (414686.6712047068 8451177.77710768),943,Tourist Fale,Timber
POINT (414692.87607803027 8451177.564607786),944,Tourist Fale,Timber
POINT (414699.90953678096 8451177.80602992),945,Tourist Fale,Timber
POINT (414705.5480056196 8451178.407020358),946,Tourist Fale,Timber
POINT (414586.09990596847 8451172.553394793),947,Hotel,Masonry
POINT (414566.64564882533 8451175.467441581),948,Hotel,Masonry
POINT (414536.2980701342 8451182.88130448),949,Hotel,Masonry
POINT (414544.8323786118 8451209.962398672),950,Hotel,Masonry
POINT (414559.4923947893 8451211.069713164),951,Hotel,Masonry
POINT (414493.279230523 8451177.950342026),952,Hotel,Timber
POINT (414495.3550520788 8451192.927826056),953,Hotel,Timber
POINT (414514.142108153 8451194.49356832),954,Hotel,Timber
POINT (414493.11399345496 8451213.120550148),955,Hotel,Timber
POINT (414512.2690959768 8451243.13883954),956,Hotel,Timber
POINT (414515.157940924 8451221.934254909),957,Hotel,Masonry
POINT (414473.54616104794 8451234.49263567),958,Hotel,Masonry
POINT (414483.4949568797 8451265.165118327),959,Hotel,Masonry
POINT (414536.43711192213 8451275.456414519),960,Commercial,Masonry
POINT (414550.5071755286 8451289.444880305),961,Commercial,Masonry
POINT (414545.456490186 8451327.207382578),962,Commercial,Masonry
POINT (414472.0354804918 8451292.514245685),963,Hotel,Masonry
POINT (414442.4878530741 8451353.679667212),964,Commercial,Masonry
POINT (414434.9093839973 8451333.844817601),965,Commercial,Masonry
POINT (414428.6725174828 8451364.451518275),966,Commercial,Masonry
POINT (414420.68551878637 8451314.662205895),967,Hotel,Masonry
POINT (414428.13485762355 8451296.733238075),968,Hotel,Masonry
POINT (414430.0536346083 8451246.648037428),969,Hotel,Masonry
POINT (414460.17172376905 8451257.557490846),970,Hotel,Masonry
POINT (414403.04997605993 8451196.591511132),972,Tourist Fale,Timber
POINT (414377.6235814496 8451212.46638651),973,Commercial,Masonry
POINT (414371.97569477913 8451190.759257179),974,Tourist Fale,Timber
POINT (414355.5501849889 8451188.183643386),975,Tourist Fale,Timber
POINT (414337.7832810285 8451187.604664065),976,Tourist Fale,Timber
POINT (414325.55499806156 8451185.930326443),977,Tourist Fale,Timber
POINT (414314.38180488336 8451184.598772807),978,Tourist Fale,Timber
POINT (414302.84332304366 8451183.654634984),979,Tourist Fale,Timber
POINT (414280.0675448934 8451126.733772695),980,Tourist Fale,Timber
