ID,Use_Cat,Cons_Frame,lat,long
5115,Residential,Masonry,-13.940495647493972,-171.57152735347762
288,Outbuilding,Masonry,-13.940535049501682,-171.5716058869231
10733,,,-13.93259500000029,-171.5625965000012
10547,,,-13.932298950004773,-171.56167759999653
361,,,-13.932537079743168,-171.5622617599138
10375,,,-13.932238021098634,-171.5615052828486
8974,Residential,Masonry,-13.93585356427079,-171.56619650461425
19156,,,-13.932642778902448,-171.56271399463677
4548,,,-13.930505200005117,-171.5595167999939
8436,,,-13.931773850001566,-171.56127149999833
11944,,,-13.931442283646733,-171.56127920088227
2378,Residential,Masonry,-13.931198383692019,-171.5598657210088
4013,,,-13.931032597293244,-171.56006983287864
9529,,,-13.932032000005714,-171.56131539999245
5858,,,-13.931912800000516,-171.5613017999995
19107,,,-13.931092257401357,-171.55994154871152
12296,,,-13.932000339018593,-171.56168720829479
19318,Residential,Masonry,-13.935994355322693,-171.56628468417057
9483,Residential,Masonry,-13.93247101380188,-171.56074512994638
8400,Residential,Masonry,-13.932432024320413,-171.56091950980115
4786,Residential,Masonry,-13.930891887745368,-171.55917201180796
17333,,,-13.929629266565227,-171.5582015469846
12733,Residential,Masonry,-13.929655436500294,-171.5583900569449
8144,,,-13.929423254044506,-171.55830763463763
15215,,,-13.930140244688737,-171.5590783146744
15271,,,-13.930508808244335,-171.55919136445172
112,,,-13.930214950000687,-171.55924429999936
6878,,,-13.929779201927396,-171.558604616621
10825,,,-13.930037150005075,-171.5589141999952
15635,,,-13.929908079813385,-171.5585237100692
19396,,,-13.930215300003171,-171.55939554999676
17375,,,-13.930322014126558,-171.5592806074261
5334,,,-13.92904995031095,-171.55757258340614
14156,,,-13.929127500003196,-171.55751459999698
11149,,,-13.928948194915405,-171.55816518108819
4147,,,-13.929156350002982,-171.55779229999797
1884,Outbuilding,Masonry,-13.930632034341238,-171.55885750784228
3212,Residential,Masonry,-13.929343048329972,-171.5579565428061
10426,Residential,Masonry,-13.930759796836165,-171.55888399620952
6055,Residential,Masonry,-13.929291063336807,-171.55771904497158
1708,Outbuilding,Masonry,-13.929901630278058,-171.5580398726161
2845,,,-13.912764900001209,-171.59876900000015
8495,,,-13.910732531335526,-171.59969984594008
9966,,,-13.895134630686362,-171.59952199604217
8531,,,-13.902762329036737,-171.59908859326396
128,Residential,Masonry,-14.011535636606661,-171.75800050820988
129,Residential,Masonry,-14.011083573524882,-171.75760016449092
130,Outbuilding,Masonry,-14.011352663774478,-171.75765590638582
131,Residential,Masonry,-14.011271265718554,-171.75734490224414
132,Outbuilding,Masonry,-14.011300422097218,-171.75716129885728
133,Outbuilding,Masonry,-14.01146106173497,-171.75719757797333
134,Fale,Masonry,-14.011173871091781,-171.75687425845095
135,Residential,Masonry,-14.011267521057329,-171.7566758318644
136,Residential,Masonry,-14.011475772069643,-171.7565200515117
137,Outbuilding,Masonry,-14.0116960970514,-171.75639919847725
138,Residential,Masonry,-14.011392624267645,-171.75612191424105
139,Outbuilding,Masonry,-14.011473744200204,-171.75598586376384
140,Outbuilding,Masonry,-14.01128969461359,-171.75598413160427
141,Residential,Masonry,-14.011443315902115,-171.75579860095155
142,Residential,Masonry,-14.0112779170032,-171.75569675706572
143,Residential,Masonry,-14.01143358253405,-171.75558589929133
5293,,,-14.004281550000021,-171.74714789999828
19431,,,-14.003672959438202,-171.7471247823158
9312,,,-14.003815939891679,-171.74706441748336
15179,,,-14.003857762501775,-171.74724129232473
5176,,,-14.005479655075863,-171.74755643256628
10460,,,-14.004691092363396,-171.74755811753883
12,Residential,Masonry,-14.028141912182104,-171.77221377759167
11469,Residential,Masonry,-14.020268200001178,-171.41686784999897
18237,Residential,Masonry,-14.058774469954203,-171.42696155266415
13005,Residential,Masonry,-14.058795230237186,-171.42683495869179
13887,Residential,Masonry,-14.063795006548844,-171.41976456864055
981,Tourist Fale,Timber,-14.009233424801625,-171.7937745449343
982,Tourist Fale,Timber,-14.00924132149211,-171.79355740740527
983,Tourist Fale,Timber,-14.00940932435531,-171.79353775446387
984,Tourist Fale,Timber,-14.009463069994089,-171.79375922616728
985,Tourist Fale,Timber,-14.00962808832284,-171.79375544636648
17291,Hotel,Masonry,-14.044010532410837,-171.5440622343392
971,Hotel,Timber,-14.00904252833477,-171.79215238883856
5169,Tourist Fale,Masonry,-14.044173938440561,-171.54409741813177
6703,Outbuilding,Masonry,-13.94183164508037,-171.54363952128887
16030,Hotel,Masonry,-14.00866420801709,-171.79086753958495
13797,Outbuilding,Masonry,-14.01233739248805,-171.77983713922592
7944,,,-14.040212164091917,-171.6614581536239
6216,,,-14.040220236248645,-171.66121760335346
713,Hotel,Timber,-14.040257368169556,-171.6611514116683
13694,Hotel,Timber,-14.040307415541271,-171.66109652100255
18602,Hotel,Timber,-14.040800220709405,-171.65834542908837
8932,Hotel,Timber,-14.040807788356302,-171.65826723007012
19087,Residential,Masonry,-14.01356061483613,-171.42447590561918
2271,Outbuilding,Masonry,-14.012856981071144,-171.42448882107308
17069,Outbuilding,Masonry,-14.012715427729928,-171.42444800824867
15899,Residential,Masonry,-13.995848397950024,-171.42833346016528
13391,Fale,Masonry,-13.995640943514507,-171.4282325582079
462,Residential,Masonry,-14.001864593168905,-171.81540247380642
12829,Residential,Masonry,-14.030554098247228,-171.43428966369365
16652,Outbuilding,Masonry,-14.029773188868925,-171.4349060130402
7973,Outbuilding,Masonry,-14.029867327984944,-171.434243560694
9521,Outbuilding,Masonry,-14.030132254523448,-171.434071666593
8896,Outbuilding,Masonry,-14.030709221871545,-171.43436095693176
10625,Outbuilding,Masonry,-14.029780819098615,-171.43419414520184
1850,Fale,Masonry,-14.03036283058465,-171.43460157479112
6848,Fale,Masonry,-14.030005127112842,-171.4342340443643
2895,Residential,Masonry,-14.02795209767905,-171.43428516880195
1371,Residential,Masonry,-14.027517221331053,-171.43366676102596
12074,Residential,Masonry,-14.027087088785764,-171.43370035638029
16112,Residential,Masonry,-14.027423688849456,-171.4332688091594
11727,Residential,Masonry,-14.025479564288103,-171.43201283709325
14220,Residential,Masonry,-14.02545658061684,-171.43213845378583
2173,Outbuilding,Masonry,-14.028059303554851,-171.43390826280776
7896,Outbuilding,Masonry,-14.027332117789568,-171.4338645328967
7657,Outbuilding,Masonry,-14.027056503463347,-171.43378953791105
2180,Outbuilding,Masonry,-14.02715552035068,-171.4336036280142
5422,Outbuilding,Masonry,-14.027327494253695,-171.43330803769445
4447,Outbuilding,Masonry,-14.027243167272479,-171.4331831998716
2038,Outbuilding,Masonry,-14.027313464612266,-171.433149659177
19349,Outbuilding,Masonry,-14.026436047553522,-171.4325808621807
7724,Outbuilding,Masonry,-14.02656088472426,-171.4324434667744
11851,Outbuilding,Masonry,-14.025546437057187,-171.43220609534345
3005,Outbuilding,Masonry,-14.02563311194692,-171.4320907584599
9501,Outbuilding,Masonry,-14.025545131072851,-171.43228284068115
17197,Outbuilding,Masonry,-14.024325222531042,-171.4330954072073
16829,Residential,Masonry,-14.024274165855761,-171.43320231706807
17380,Fale,Masonry,-14.027733058112082,-171.4338460318784
18071,Fale,Masonry,-14.027112646647861,-171.43402584435069
4675,Fale,Masonry,-14.02718087924979,-171.43367450684133
2635,Fale,Masonry,-14.025846633317984,-171.43169356857774
15050,Fale,Masonry,-14.025666339777704,-171.43215132449274
4637,Fale,Masonry,-14.025448512838565,-171.43223649983906
10057,Fale,Masonry,-14.025296413828114,-171.43252188396724
2606,Fale,Masonry,-14.024414022950678,-171.4331215453146
12647,Outbuilding,Masonry,-14.024696157988396,-171.43252814085045
17324,Residential,Masonry,-14.02729375782354,-171.4293896035293
944,Industrial,Steel,-14.025355171850906,-171.42494475321564
19620,Industrial,Steel,-14.025444325885976,-171.42529808419337
2657,Industrial,Steel,-14.02525067554208,-171.4255534221154
10631,Fale,Timber,-14.021513623914032,-171.42659081979463
1969,Fale,Timber,-14.022550666634778,-171.42619568353567
15055,Residential,Masonry,-14.020776537481323,-171.42475782645528
13881,Outbuilding,Masonry,-14.020752102679646,-171.42467558846133
3752,Fale,Timber,-14.019850842659594,-171.42545854753226
5972,Fale,Timber,-14.019977380349877,-171.42558486580685
11782,Residential,Masonry,-14.018312625803594,-171.4243720144795
19734,Residential,Masonry,-14.01985469815924,-171.42600941993516
7815,Residential,Timber,-14.02014411764808,-171.42570705942808
11439,Outbuilding,Timber,-14.020193272941016,-171.4256175899041
2343,Outbuilding,Masonry,-14.01965761222732,-171.4257734070177
11897,Outbuilding,Timber,-14.019469409782893,-171.42529024733255
17305,Outbuilding,Timber,-14.01891442995313,-171.42595233863227
4546,Residential,Masonry,-14.021038853402594,-171.4257554530117
5630,Outbuilding,Timber,-14.021062505390935,-171.4260466361142
8655,Outbuilding,Timber,-14.021036749480253,-171.4259848327528
3459,Residential,Timber,-14.021194364376296,-171.42578305800004
18713,Fale,Timber,-14.021826037567276,-171.42596472009492
13242,Residential,Masonry,-14.02166593517978,-171.4258190893019
9560,Outbuilding,Timber,-14.021453754475678,-171.42587188752606
5581,Residential,Masonry,-14.021572275583784,-171.42560518024356
19759,Outbuilding,Timber,-14.021770065260707,-171.42590560393953
10144,Outbuilding,Timber,-14.021755423294048,-171.42604408832182
1085,Residential,Masonry,-14.021891796890445,-171.4257804413741
10009,Residential,Masonry,-14.021312990839673,-171.4256737028003
510,Residential,Masonry,-14.021404586145962,-171.4255157968537
3326,Commercial,Masonry,-14.021196804149607,-171.42549527784988
1517,Commercial,Masonry,-14.021088650301294,-171.4253594595032
15811,Residential,Masonry,-14.020929964535393,-171.42532179858
5181,Outbuilding,Masonry,-14.020939209602945,-171.42549884313758
6897,Residential,Timber,-14.020569888413169,-171.42545405426938
7592,Outbuilding,Timber,-14.020404183495868,-171.42549628102742
11354,Outbuilding,Masonry,-14.020638049621283,-171.42586190777106
889,Residential,Masonry,-14.020083071155726,-171.4254810977959
12330,Residential,Masonry,-14.019917901443076,-171.42527588181443
10247,Outbuilding,Timber,-14.019851335951328,-171.42532275039497
6512,Residential,Masonry,-14.020038034716896,-171.4248780912883
11310,Residential,Masonry,-14.019757204471219,-171.4249365507072
18586,Residential,Masonry,-14.019667284180022,-171.42525178331587
2329,Fale,Timber,-14.019619945501121,-171.42543096109355
1562,Residential,Masonry,-14.019513147310889,-171.42515239183746
5825,Religious,Masonry,-14.02032310833003,-171.42512077653555
8394,Residential,Masonry,-14.020623037517442,-171.4253174597254
7228,Residential,Masonry,-14.01899903779454,-171.42465719249518
5690,Residential,Masonry,-14.018925809942933,-171.42478349262797
16404,Outbuilding,Timber,-14.019064202121305,-171.42484712330642
14162,Residential,Masonry,-14.01920463586948,-171.42480345955713
14147,Residential,Masonry,-14.01922916015578,-171.42462550684928
5568,Residential,Timber,-14.018880857549362,-171.425402773008
14048,Outbuilding,Timber,-14.018801944358575,-171.42552463765145
19882,Outbuilding,Timber,-14.018792918350329,-171.42528793617603
13064,Residential,Timber,-14.018872740760731,-171.42568461788852
7605,Residential,Masonry,-14.01856401819477,-171.42441773727282
16744,Outbuilding,Timber,-14.021434949017179,-171.43011157373255
13762,Residential,Masonry,-14.02140944345711,-171.43023729626736
446,Outbuilding,Masonry,-14.019579887340168,-171.4259249057345
16236,Residential,Masonry,-14.020522271803621,-171.4259734813331
1757,Outbuilding,Masonry,-14.02129274263529,-171.43029303438485
487,Outbuilding,Masonry,-14.02129357279903,-171.430439843444
15392,Residential,Masonry,-14.019093537054292,-171.43155431218676
5010,Residential,Masonry,-14.019135310192368,-171.43143879837143
16425,Residential,Masonry,-14.019655920686423,-171.43056247841665
1657,Residential,Masonry,-14.019571950665696,-171.43044137103786
5098,Residential,Masonry,-14.019096300158683,-171.42999130100262
7270,Residential,Masonry,-14.018960175533856,-171.4302282598804
3760,Residential,Masonry,-14.018826650001353,-171.42997147704963
18311,Residential,Masonry,-14.01912556471752,-171.43028257963755
8414,Residential,Masonry,-14.017761147182021,-171.43160228114186
18837,Outbuilding,Masonry,-14.019800072834823,-171.43056293209779
1750,Outbuilding,Masonry,-14.01946060405995,-171.43048056559326
406,Outbuilding,Masonry,-14.018584693562278,-171.4300958127593
6777,Outbuilding,Masonry,-14.02019292632275,-171.42446218844512
6416,Outbuilding,Masonry,-14.020250374643098,-171.42449361539332
18634,Residential,Masonry,-14.020152759241181,-171.42454851204832
4655,Residential,Masonry,-14.01755656880986,-171.42612561397613
2850,Residential,Masonry,-14.01709131721124,-171.42593119282844
12283,Residential,Timber,-14.017548115314513,-171.42623763593886
10297,Residential,Masonry,-14.01734909003332,-171.42622711361804
4433,Outbuilding,Timber,-14.017395243532393,-171.4265614372496
9018,Outbuilding,Timber,-14.01756509259485,-171.42636120649652
18410,Residential,Masonry,-14.017405274130752,-171.4245039172025
10483,Residential,Masonry,-14.017524683875697,-171.42448331265678
3171,Outbuilding,Timber,-14.017308267039118,-171.4247292128712
181,Residential,Masonry,-14.016519198421342,-171.42550573697892
1236,Residential,Masonry,-14.016436889147684,-171.4253629973038
9754,Fale,Timber,-14.016603891857377,-171.42535733282241
16214,Residential,Masonry,-14.016429933903359,-171.4256759138471
8329,Fale,Timber,-14.016139089617022,-171.42700883226016
12136,Outbuilding,Masonry,-14.016959245846294,-171.42594615440854
4849,Outbuilding,Masonry,-14.015326793931177,-171.42875824751022
5142,Residential,Masonry,-14.015725500002125,-171.42937874999993
9969,Residential,Masonry,-14.01589488942033,-171.42897709452978
18010,Residential,Masonry,-14.01626785857348,-171.4248374247667
6575,Residential,Masonry,-14.016247749986206,-171.42461945016828
13290,Residential,Timber,-14.017252386143978,-171.42641485758605
1697,Residential,Masonry,-14.017103053621096,-171.42624465942853
11417,Residential,Timber,-14.01700483030946,-171.42640586476384
1396,Residential,Timber,-14.017134132602465,-171.42647907576088
1531,Outbuilding,Timber,-14.01698792912145,-171.42657044991026
14122,Religious,Masonry,-14.017195954859602,-171.4243913161942
10338,Residential,Masonry,-14.017103382960128,-171.424623990696
9559,Residential,Masonry,-14.01712098445395,-171.42472112948624
19305,Residential,Masonry,-14.017286806459117,-171.42463600917432
19794,Outbuilding,Timber,-14.016410253031516,-171.42480786730565
13938,Residential,Masonry,-14.016288216697182,-171.42470248507303
10903,Residential,Masonry,-14.016407985226538,-171.42516640695263
7550,Outbuilding,Masonry,-14.01674788983112,-171.4250573985153
6896,Residential,Masonry,-14.016585811755293,-171.42513993339074
2560,Fale,Timber,-14.016323488090467,-171.42598717239625
18417,Fale,Timber,-14.016289874370699,-171.42570537982158
17268,Outbuilding,Masonry,-14.016480962196349,-171.42574465151142
17247,Residential,Masonry,-14.015762728657458,-171.425921037878
7712,Residential,Masonry,-14.015876553370534,-171.42597648161183
9172,Residential,Masonry,-14.015885522144416,-171.4261076332365
429,Residential,Timber,-14.016048007180716,-171.42595920558983
4482,Residential,Masonry,-14.016050158332883,-171.42572256777416
10986,Fale,Timber,-14.015712591633868,-171.42566238193916
12413,Residential,Masonry,-14.015366487476157,-171.42590576774742
8251,Residential,Masonry,-14.01547599350228,-171.4257322790331
16258,Residential,Masonry,-14.015573577114939,-171.42586887673912
19558,Residential,Masonry,-14.015267453967995,-171.42544862097918
5419,Residential,Masonry,-14.015240895778827,-171.42529985709893
16082,Residential,Masonry,-14.015292762251754,-171.4256029497572
3010,Residential,Masonry,-14.015214932948885,-171.4251324604017
10369,Residential,Masonry,-14.015045522312406,-171.42511197720094
19142,Residential,Timber,-14.015016337718356,-171.42522044383648
3718,Residential,Masonry,-14.015952753302086,-171.42487965083396
4930,Residential,Masonry,-14.015749395280649,-171.4248949756542
15062,Residential,Masonry,-14.015956434905974,-171.42460710862386
7717,Residential,Masonry,-14.015686819278667,-171.4245032271476
15405,Residential,Masonry,-14.015406280240043,-171.42495737331993
8784,Residential,Masonry,-14.0152349931984,-171.42459809558312
