ID,Cons_Frame,Use_Cat,area,storeys,REGION
18673,Masonry,Residential,44.2,1,Falealili
18679,Masonry,Outbuilding,21.5,1,Vaa o Fonoti
18684,Masonry,Residential,136.4,1,Falealili
18691,Masonry,Outbuilding,30.7,1,Lotofaga
18693,Masonry,Outbuilding,89.7,1,Falealili
18701,Timber,Hotel,23.0,1,Falealili
18702,Masonry,Residential,161.2,1,Siumu
18709,Timber,Outbuilding,19.1,1,Falealili
18713,Masonry,Residential,85.8,1,Aleipata Itupa i Lalo
18721,Masonry,Outbuilding,271.3,1,Safata
18724,Masonry,Hotel,27.4,1,Lepa
18731,Masonry,Outbuilding,45.6,1,Falealili
18736,Masonry,Outbuilding,72.2,1,Falealili
18738,Masonry,Residential,114.6,1,Falealili
18753,Masonry,Residential,188.5,1,Siumu
18759,Masonry,Outbuilding,93.9,1,Siumu
18768,Masonry,Residential,120.5,1,Vaa o Fonoti
18770,Timber,Outbuilding,27.0,1,Falealili
18772,Masonry,Residential,52.5,1,Falealili
18772,Masonry,Residential,76.4,1,Aleipata Itupa i Luga
18777,Masonry,Residential,161.7,1,Lepa
18786,Masonry,Residential,147.4,1,Lepa
18789,Timber,Outbuilding,45.8,1,Aleipata Itupa i Luga
18795,Masonry,Fale,64.3,1,Falealili
18798,Masonry,Outbuilding,96.0,1,Siumu
18799,Masonry,Residential,102.4,1,Vaa o Fonoti
18799,Reinforced Concrete,Religious,583.7,1,Siumu
18800,Masonry,Outbuilding,52.3,1,Siumu
18802,Masonry,Outbuilding,16.3,1,Falealili
18803,Masonry,Residential,311.1,1,Safata
18805,Masonry,Outbuilding,78.7,1,Safata
18808,Masonry,Residential,89.6,1,Lepa
18810,Timber,Outbuilding,28.5,1,Aleipata Itupa i Lalo
18812,Masonry,Residential,142.4,1,Lepa
18817,Timber,Hotel,98.6,3,Falealili
18828,Timber,Tourist Fale,496.8,1,Siumu
18843,Masonry,Residential,155.7,1,Vaa o Fonoti
18844,Masonry,Outbuilding,73.0,1,Siumu
18851,Masonry,Residential,123.6,1,Falealili
18853,Masonry,Commercial,63.8,1,Siumu
18855,Masonry,Outbuilding,53.0,1,Aleipata Itupa i Lalo
18880,Masonry,Outbuilding,274.4,1,Safata
18885,Masonry,Residential,159.9,1,Aleipata Itupa i Luga
18886,Masonry,Residential,179.5,1,Falealili
18891,Masonry,Outbuilding,64.7,1,Siumu
18897,Timber,Tourist Fale,8.0,1,Siumu
18899,Masonry,Residential,131.5,1,Aleipata Itupa i Lalo
18907,Masonry,Residential,145.6,1,Siumu
18928,Masonry,Residential,218.9,1,Siumu
18930,Masonry,Outbuilding,36.9,1,Falealili
18932,Masonry,Residential,187.4,1,Siumu
18936,Timber,Hotel,50.1,2,Lotofaga
18938,Masonry,Outbuilding,185.2,1,Falealili
18940,Masonry,Residential,254.3,1,Siumu
18943,Masonry,Outbuilding,41.9,1,Falealili
18944,Masonry,Residential,214.1,1,Safata
18950,Masonry,Religious,399.6,1,Vaa o Fonoti
18954,Masonry,Residential,189.0,1,Siumu
18957,Masonry,Residential,175.2,1,Siumu
18966,Masonry,Outbuilding,17.9,1,Aleipata Itupa i Luga
18969,Masonry,Residential,147.0,1,Falealili
18969,Masonry,Residential,183.2,1,Safata
18973,Masonry,Residential,172.9,1,Aleipata Itupa i Luga
18976,Masonry,Residential,116.6,1,Lepa
18979,Masonry,Outbuilding,28.2,1,Falealili
18987,Masonry,Outbuilding,13.1,1,Aleipata Itupa i Lalo
18988,Masonry,Residential,231.4,1,Falealili
18995,Masonry,Outbuilding,38.9,1,Falealili
19002,Masonry,Residential,123.7,1,Siumu
19007,Masonry,Residential,194.6,1,Lepa
19009,Masonry,Residential,245.2,1,Falealili
19011,Masonry,Residential,167.9,1,Falealili
19011,Masonry,Tourist Fale,30.8,1,Safata
19037,Masonry,Residential,202.8,1,Falealili
19042,Masonry,Residential,93.3,1,Lotofaga
19072,Timber,Residential,113.7,1,Falealili
19078,Masonry,Community,85.7,1,Aleipata Itupa i Luga
19079,Masonry,Community - not verified,382.2,1,Aleipata Itupa i Lalo
19081,Masonry,Outbuilding,29.9,1,Safata
19091,Masonry,Outbuilding,40.6,1,Safata
19091,Masonry,Residential,148.0,1,Safata
19093,Masonry,Residential,205.9,1,Aleipata Itupa i Luga
19096,Masonry,Outbuilding,53.1,1,Aleipata Itupa i Lalo
19098,Masonry,Outbuilding,82.8,1,Siumu
19108,Masonry,Residential,344.6,1,Aleipata Itupa i Lalo
19113,Masonry,Residential,73.4,1,Falealili
19116,Masonry,Residential,113.3,1,Aleipata Itupa i Lalo
19118,Masonry,Residential,63.3,1,Falealili
19118,Masonry,Residential,83.5,1,Falealili
19143,Masonry,Fale,20.7,1,Aleipata Itupa i Lalo
19147,Masonry,Outbuilding,51.6,1,Falealili
19149,Masonry,Outbuilding,11.7,1,Aleipata Itupa i Lalo
19155,Timber,Tourist Fale,10.3,1,Siumu
19162,Masonry,Outbuilding,126.4,1,Siumu
19163,Masonry,Residential,136.7,1,Siumu
19169,Masonry,Religious,550.5,1,Aleipata Itupa i Lalo
19173,Masonry,Outbuilding,44.2,1,Safata
19176,Masonry,Outbuilding,73.2,1,Aleipata Itupa i Lalo
19181,Masonry,Outbuilding,247.4,1,Siumu
19191,Masonry,Residential,153.3,1,Safata
19195,Timber,Outbuilding,18.0,1,Aleipata Itupa i Lalo
19204,Masonry,Outbuilding,142.5,1,Falealili
19208,Masonry,Residential,433.3,1,Siumu
19210,Timber,Outbuilding,32.9,1,Vaa o Fonoti
19227,Masonry,Community,515.1,1,Falealili
19228,Masonry,Outbuilding,119.1,1,Safata
19228,Masonry,Outbuilding,33.6,1,Falealili
19228,Masonry,Residential,273.0,1,Safata
19247,Masonry,Outbuilding,52.4,1,Safata
19261,Masonry,Residential,101.2,1,Falealili
19265,Masonry,Residential,37.7,1,Vaa o Fonoti
19266,Masonry,Residential,101.5,1,Falealili
19271,Masonry,Religious,1034.8,1,Falealili
19279,Masonry,Outbuilding,43.2,1,Aleipata Itupa i Lalo
19279,Timber,Outbuilding,20.2,1,Aleipata Itupa i Lalo
19281,Masonry,Residential,175.6,1,Falealili
19283,Masonry,Outbuilding,114.3,1,Siumu
19295,Masonry,Residential,130.4,1,Vaa o Fonoti
19307,Masonry,Residential,293.7,1,Siumu
19310,Masonry,Outbuilding,28.1,1,Falealili
19320,Masonry,Outbuilding,102.1,1,Siumu
19321,Masonry,Residential,131.8,1,Safata
19332,Timber,Residential,151.7,1,Lotofaga
19335,Masonry,Residential,292.1,1,Safata
19338,Masonry,Outbuilding,50.6,1,Falealili
19338,Masonry,Outbuilding,56.9,1,Vaa o Fonoti
19340,Masonry,Residential,175.8,1,Aleipata Itupa i Lalo
19350,Masonry,Residential,126.5,1,Falealili
19361,Masonry,Outbuilding,49.9,1,Aleipata Itupa i Lalo
19361,Masonry,Residential,258.7,1,Safata
19368,Masonry,Residential,155.2,1,Aleipata Itupa i Lalo
19369,Masonry,Residential,329.7,1,Aleipata Itupa i Luga
19382,Timber,Hotel,50.4,2,Falealili
19387,Masonry,Residential,345.5,1,Aleipata Itupa i Lalo
19392,Masonry,Outbuilding,40.5,1,Vaa o Fonoti
19393,Masonry,Education,129.4,1,Aleipata Itupa i Lalo
19396,Masonry,Residential,259.7,1,Safata
19400,Masonry,Residential,122.0,1,Siumu
19405,Masonry,Residential,93.3,1,Falealili
19411,Masonry,Hotel,193.8,3,Siumu
19416,Reinforced_Concrete,Religious,780.6,1,Falealili
19419,Masonry,Residential,514.9,1,Safata
19432,Masonry,Residential,253.9,1,Safata
19440,Timber,Outbuilding,13.8,1,Aleipata Itupa i Lalo
19445,Masonry,Outbuilding,37.2,1,Aleipata Itupa i Lalo
19457,Timber,Tourist Fale,19.9,1,Lepa
19461,Masonry,Religious,240.5,1,Anoamaa East
19473,Masonry,Outbuilding,37.2,1,Vaa o Fonoti
19474,Masonry,Residential,216.2,1,Aleipata Itupa i Luga
19476,Masonry,Hotel,57.0,2,Falealili
19479,Masonry,Residential,224.5,1,Aleipata Itupa i Luga
19480,Masonry,Residential,240.4,1,Siumu
19485,Masonry,Residential,343.0,1,Falealili
19486,Masonry,Outbuilding,56.7,1,Safata
19488,Masonry,Residential,125.7,1,Vaa o Fonoti
19489,Masonry,Outbuilding,23.4,1,Lepa
19492,Masonry,Outbuilding,37.6,1,Aleipata Itupa i Luga
19497,Masonry,Residential,95.7,1,Falealili
19500,Masonry,Residential,61.5,1,Vaa o Fonoti
19500,Timber,Outbuilding,23.0,1,Falealili
19504,Masonry,Hotel,566.0,2,Lotofaga
19507,Masonry,Residential,248.0,1,Safata
19512,Timber,Residential,243.2,1,Safata
19520,Masonry,Residential,102.9,1,Aleipata Itupa i Lalo
19526,Masonry,Outbuilding,31.9,1,Falealili
19527,Masonry,Outbuilding,41.0,1,Safata
19527,Masonry,Residential,126.7,1,Aleipata Itupa i Lalo
19530,Masonry,Commercial,56.6,1,Siumu
19531,Masonry,Outbuilding,87.6,1,Safata
19532,Masonry,Outbuilding,106.4,1,Siumu
19539,Masonry,Residential,85.4,1,Aleipata Itupa i Lalo
19544,Masonry,Outbuilding,14.6,1,Falealili
19551,Masonry,Hotel,332.3,3,Lepa
19554,Masonry,Outbuilding,46.8,1,Safata
19574,Masonry,Outbuilding,61.9,1,Safata
19581,Masonry,Outbuilding,38.5,1,Vaa o Fonoti
19585,Masonry,Hotel,17.0,3,Falealili
19592,Masonry,Residential,125.6,1,Safata
19614,Masonry,Residential,103.1,1,Falealili
19616,Masonry,Outbuilding,96.3,1,Safata
19616,Masonry,Residential,229.0,1,Aleipata Itupa i Luga
19618,Masonry,Outbuilding,17.6,1,Aleipata Itupa i Lalo
19619,Masonry,Residential,125.6,1,Aleipata Itupa i Luga
19628,Masonry,Residential,128.5,1,Siumu
19632,Masonry,Residential,187.4,1,Falealili
19634,Masonry,Commercial,57.6,3,Siumu
19641,Masonry,Residential,180.7,1,Safata
19643,Masonry,Outbuilding,91.7,1,Siumu
19645,Masonry,Outbuilding,50.7,1,Vaa o Fonoti
19647,Timber,Outbuilding,38.6,1,Vaa o Fonoti
19666,Masonry,Commercial,545.0,1,Aleipata Itupa i Luga
19681,Masonry,Outbuilding,70.4,1,Falealili
19696,Masonry,Outbuilding,103.3,1,Falealili
19700,Masonry,Outbuilding,61.5,1,Lotofaga
19703,Masonry,Outbuilding,41.9,1,Siumu
19706,Masonry,Outbuilding,33.1,1,Falealili
19707,Masonry,Outbuilding,126.4,1,Siumu
19707,Masonry,Residential,188.1,1,Aleipata Itupa i Luga
19712,Masonry,Outbuilding,17.0,1,Falealili
19716,Masonry,Residential,490.2,1,Aleipata Itupa i Luga
19730,Masonry,Outbuilding,25.4,1,Falealili
19749,Timber,Hotel,23.0,2,Falealili
19751,Masonry,Residential,205.5,1,Falealili
19756,Masonry,Outbuilding,102.0,1,Siumu
19758,Masonry,Residential,110.0,1,Siumu
19776,Masonry,Residential,90.9,1,Aleipata Itupa i Luga
19780,Masonry,Outbuilding,54.1,1,Safata
19786,Masonry,Outbuilding,24.7,1,Aleipata Itupa i Luga
19786,Timber,Residential,87.4,1,Aleipata Itupa i Luga
19789,Masonry,Residential,77.9,1,Aleipata Itupa i Lalo
19793,Masonry,Outbuilding,39.0,1,Safata
19795,Masonry,Residential,365.9,1,Lotofaga
19809,Masonry,Residential,95.0,1,Siumu
19810,Masonry,Residential,128.1,1,Aleipata Itupa i Lalo
19812,Masonry,Outbuilding,51.4,1,Aleipata Itupa i Lalo
19819,Masonry,Residential,154.5,1,Aleipata Itupa i Lalo
19821,Masonry,Community,93.7,1,Aleipata Itupa i Luga
19826,Masonry,Residential,247.0,1,Siumu
19831,Masonry,Residential,268.6,1,Siumu
19835,Timber,Outbuilding,34.1,1,Aleipata Itupa i Lalo
19836,Masonry,Residential,304.7,1,Siumu
19837,Masonry,Residential,166.2,1,Falealili
19842,Timber,Outbuilding,16.3,1,Falealili
19847,Masonry,Hotel,80.3,3,Lotofaga
19849,Masonry,Residential,169.0,1,Aleipata Itupa i Lalo
19853,Masonry,Residential,103.4,1,Vaa o Fonoti
19855,Masonry,Residential,226.4,1,Safata
19860,Masonry,Outbuilding,52.5,1,Falealili
19860,Masonry,Outbuilding,68.8,1,Lepa
19860,Masonry,Residential,194.4,1,Safata
19864,Masonry,Outbuilding,105.1,1,Safata
19872,Masonry,Outbuilding,94.6,1,Vaa o Fonoti
19873,Masonry,Residential,155.4,1,Lepa
19876,Masonry,Hotel,31.8,2,Aleipata Itupa i Luga
19879,Masonry,Residential,269.7,1,Lepa
19882,Masonry,Residential,427.1,1,Siumu
19889,Masonry,Outbuilding,38.2,1,Aleipata Itupa i Luga
19894,Masonry,Commercial,58.4,2,Siumu
19898,Masonry,Outbuilding,47.1,1,Anoamaa East
19921,Masonry,Outbuilding,9.8,1,Falealili
19932,Masonry,Outbuilding,87.7,1,Safata
19932,Masonry,Residential,217.4,1,Falealili
19934,Masonry,Residential,258.1,1,Aleipata Itupa i Lalo
19941,Masonry,Community,443.4,1,Falealili
19942,Masonry,Outbuilding,68.5,1,Vaa o Fonoti
19946,Masonry,Outbuilding,102.2,1,Safata
19948,Masonry,Residential,108.2,1,Falealili
19960,Masonry,Outbuilding,75.7,1,Falealili
19962,Masonry,Outbuilding,34.1,1,Aleipata Itupa i Lalo
19964,Masonry,Residential,125.6,1,Lepa
19965,Masonry,Residential,204.3,1,Aleipata Itupa i Lalo
19973,Masonry,Tourist Fale,30.1,1,Safata
19978,Masonry,Residential,228.2,1,Vaa o Fonoti
19980,Masonry,Outbuilding,69.7,1,Safata
19980,Timber,Hotel,20.2,2,Falealili
19991,Masonry,Residential,127.5,1,Safata
19999,Masonry,Outbuilding,49.9,1,Siumu
